"Date","Year","Quarter","Month_Number","Month_Name","Product_ID","Product_Name","Product_Category","Product_Cost","Product_Price","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-01-18",2025,1,1,January,20,Galaxy Castle,Puzzles,5.04,10.7,9,96.3,45.36,50.93999999999999,0.5289719626168223
"2025-01-18",2025,1,1,January,21,Adventure Princess Doll #21,STEM Kits,14.19,22.92,14,320.88,198.66,122.22000000000003,0.380890052356021
"2025-01-18",2025,1,1,January,22,Retro Art Kit,Puzzles,4.61,8.26,12,99.11999999999999,55.32,43.79999999999999,0.4418886198547215
"2025-01-18",2025,1,1,January,24,Retro Art Kit,Toy Vehicles,10.06,20.21,3,60.63,30.18,30.450000000000003,0.5022266204849085
"2025-01-18",2025,1,1,January,25,Deluxe Art Kit,Educational,13.55,19.31,7,135.17,94.85000000000001,40.319999999999986,0.29829104091144476
"2025-01-18",2025,1,1,January,26,Rainbow Farm Set,Dolls,9.92,15.04,5,75.19999999999999,49.6,25.599999999999994,0.3404255319148936
"2025-01-18",2025,1,1,January,27,Mini Science Lab,Toy Vehicles,8.47,14.23,9,128.07,76.23000000000002,51.84,0.404778636683064
"2025-01-18",2025,1,1,January,28,Smart Drone Toy #28,Educational,7.65,12.09,3,36.269999999999996,22.950000000000003,13.319999999999999,0.36724565756823824
"2025-01-18",2025,1,1,January,29,Ocean Puzzle Pack,Pretend Play,7.01,11.14,19,211.66,133.19,78.47000000000001,0.3707360861759426
"2025-01-18",2025,1,1,January,30,Eco Art Kit,Toy Vehicles,16.14,29.23,11,321.53000000000003,177.54000000000002,143.99,0.4478275744098529
"2025-01-18",2025,1,1,January,31,Neo Music Toy,Toy Vehicles,10.79,15.25,6,91.5,64.74,26.760000000000005,0.2924590163934427
"2025-01-18",2025,1,1,January,32,Galaxy Art Kit,Pretend Play,7.3,15.98,4,63.92,29.2,34.72,0.5431789737171464
"2025-01-18",2025,1,1,January,33,City Drone Toy,Board Games,6.22,8.43,11,92.73,68.42,24.310000000000002,0.26215895610913403
"2025-01-18",2025,1,1,January,34,Deluxe Plush Bear,Plush,12.63,25.8,5,129.0,63.150000000000006,65.85,0.5104651162790698
"2025-01-18",2025,1,1,January,35,Glow Music Toy #35,Board Games,15.91,31.91,8,255.28,127.28,128.0,0.5014102162331557
"2025-01-18",2025,1,1,January,36,Rocket Farm Set,Plush,15.06,21.28,8,170.24,120.47999999999999,49.760000000000005,0.29229323308270677
"2025-01-18",2025,1,1,January,37,City Board Game,Card Games,5.69,11.86,14,166.04,79.66,86.38,0.5202360876897133
"2025-01-18",2025,1,1,January,38,Mega Card Deck,Action Figures,7.61,14.31,12,171.72,91.32000000000001,80.4,0.4682040531097135
"2025-01-18",2025,1,1,January,39,Rainbow Plush Bear,Toy Vehicles,6.93,11.19,7,78.33,48.51,29.819999999999997,0.3806970509383378
"2025-01-18",2025,1,1,January,40,Dino Racing Car,Outdoor Play,8.15,13.26,21,278.46000000000004,171.15000000000003,107.30999999999999,0.38536953242835587
"2025-01-18",2025,1,1,January,41,Classic Board Game,Card Games,14.11,29.69,3,89.07000000000001,42.33,46.74000000000001,0.5247558100370495
"2025-01-18",2025,1,1,January,42,City Plush Bear #42,Puzzles,19.03,33.33,8,266.64,152.24,114.39999999999998,0.42904290429042896
"2025-01-18",2025,1,1,January,43,City Action Hero,Outdoor Play,11.01,21.98,10,219.79999999999998,110.10000000000001,109.70000000000002,0.49909008189262977
"2025-01-18",2025,1,1,January,44,Eco Castle,STEM Kits,6.33,11.57,10,115.70000000000002,63.300000000000004,52.4,0.45289541918755394
"2025-01-18",2025,1,1,January,45,Retro Stacking Blocks,Puzzles,8.85,15.88,8,127.04,70.8,56.24000000000001,0.4426952141057935
"2025-01-18",2025,1,1,January,46,Rainbow Drone Toy,Action Figures,21.34,36.56,10,365.6,213.39999999999998,152.20000000000005,0.4163019693654268
"2025-01-18",2025,1,1,January,47,Mega Castle,Action Figures,9.47,15.31,9,137.79,85.23,52.56,0.3814500326583932
"2025-01-18",2025,1,1,January,48,Pro Robot,Outdoor Play,7.66,13.65,5,68.25,38.3,29.95,0.4388278388278388
"2025-01-18",2025,1,1,January,49,Neo Princess Doll #49,Arts & Crafts,8.0,13.59,9,122.31,72.0,50.31,0.4113318616629875
"2025-01-18",2025,1,1,January,50,Jungle Princess Doll,Plush,10.98,21.87,11,240.57,120.78000000000002,119.79,0.4979423868312758
"2025-01-18",2025,1,1,January,51,Eco Drone Toy,Board Games,5.79,12.39,8,99.12,46.32,52.800000000000004,0.5326876513317191
"2025-01-18",2025,1,1,January,52,Adventure Stacking Blocks,Puzzles,6.85,13.95,6,83.69999999999999,41.099999999999994,42.599999999999994,0.5089605734767025
"2025-01-18",2025,1,1,January,53,Smart Card Deck,Baby & Toddler,14.93,30.35,5,151.75,74.65,77.10000000000001,0.5080724876441516
"2025-01-18",2025,1,1,January,54,Magic Farm Set,STEM Kits,10.81,16.31,1,16.31,10.81,5.499999999999998,0.3372164316370324
"2025-01-18",2025,1,1,January,55,Ocean Stacking Blocks,Collectibles,9.52,19.39,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-01-18",2025,1,1,January,56,Mega Art Kit #56,Card Games,15.38,32.48,1,32.48,15.38,17.099999999999994,0.5264778325123152
"2025-01-18",2025,1,1,January,57,Mini Space Ship,Arts & Crafts,6.13,9.46,2,18.92,12.26,6.660000000000002,0.3520084566596195
"2025-01-18",2025,1,1,January,58,Neo Card Deck,Action Figures,7.54,12.92,2,25.84,15.08,10.76,0.41640866873065013
"2025-01-18",2025,1,1,January,59,Neo Art Kit,Arts & Crafts,10.62,14.4,12,172.8,127.44,45.360000000000014,0.26250000000000007
"2025-01-18",2025,1,1,January,61,Mini Robot,Arts & Crafts,4.14,6.01,3,18.03,12.419999999999998,5.61,0.31114808652246256
"2025-01-18",2025,1,1,January,62,Mini Stacking Blocks,Educational,7.16,11.72,15,175.8,107.39999999999999,68.4,0.3890784982935154
"2025-01-18",2025,1,1,January,63,Adventure Drone Toy #63,Arts & Crafts,8.26,14.79,32,473.28,264.32,208.96,0.4415145368492225
"2025-01-18",2025,1,1,January,64,Retro Puzzle Pack,STEM Kits,11.27,21.95,1,21.95,11.27,10.68,0.4865603644646925
"2025-01-18",2025,1,1,January,65,Pro Drone Toy,Model Kits,10.4,22.55,21,473.55000000000007,218.40000000000003,255.15000000000003,0.5388026607538803
"2025-01-18",2025,1,1,January,66,Smart Plush Bear,Baby & Toddler,8.66,13.54,11,148.94,95.25999999999999,53.67999999999999,0.36041358936484486
"2025-01-18",2025,1,1,January,67,Dino Castle,Building Blocks,3.14,5.0,10,50.0,31.400000000000002,18.599999999999998,0.37199999999999994
"2025-01-18",2025,1,1,January,68,Dino Explorer Kit,Baby & Toddler,8.89,12.28,10,122.8,88.9,33.89999999999999,0.27605863192182406
"2025-01-18",2025,1,1,January,69,Mega Robot,Dolls,9.33,13.0,10,130.0,93.3,36.7,0.2823076923076923
"2025-01-18",2025,1,1,January,70,Rainbow Plush Bear #70,Pretend Play,34.98,55.51,6,333.06,209.88,123.18,0.36984327148261575
"2025-01-18",2025,1,1,January,71,Smart Science Lab,Arts & Crafts,8.12,11.96,9,107.64000000000001,73.08,34.56000000000002,0.3210702341137125
"2025-01-18",2025,1,1,January,72,Eco Music Toy,Card Games,10.65,18.81,2,37.62,21.3,16.319999999999997,0.4338118022328548
"2025-01-18",2025,1,1,January,73,Adventure Explorer Kit,Puzzles,16.92,26.26,5,131.3,84.60000000000001,46.7,0.3556740289413557
"2025-01-18",2025,1,1,January,74,Mini Explorer Kit,Arts & Crafts,13.65,26.88,7,188.16,95.55,92.60999999999999,0.49218749999999994
"2025-01-18",2025,1,1,January,75,Deluxe Card Deck,Building Blocks,19.52,36.86,5,184.3,97.6,86.69999999999999,0.4704286489419424
"2025-01-18",2025,1,1,January,76,Mini Art Kit,Action Figures,4.17,7.53,7,52.71,29.189999999999998,23.520000000000003,0.4462151394422311
"2025-01-18",2025,1,1,January,77,Dino Drone Toy #77,Puzzles,5.23,7.24,4,28.96,20.92,8.04,0.2776243093922652
"2025-01-18",2025,1,1,January,78,Smart Farm Set,Model Kits,6.61,12.24,10,122.4,66.10000000000001,56.3,0.4599673202614379
"2025-01-18",2025,1,1,January,79,Glow Farm Set,Dolls,3.85,7.31,17,124.27,65.45,58.81999999999999,0.4733242134062927
"2025-01-18",2025,1,1,January,80,Rocket Board Game,Action Figures,9.37,14.04,7,98.28,65.59,32.69,0.3326210826210826
"2025-01-18",2025,1,1,January,81,Magic Music Toy,Card Games,5.44,11.68,6,70.08,32.64,37.44,0.5342465753424658
"2025-01-18",2025,1,1,January,82,Eco Science Lab,Model Kits,21.17,31.05,5,155.25,105.85000000000001,49.39999999999999,0.31819645732689206
"2025-01-18",2025,1,1,January,83,Smart Robot,Outdoor Play,5.87,12.54,2,25.08,11.74,13.339999999999998,0.5318979266347686
"2025-01-18",2025,1,1,January,84,Rainbow Robot #84,Dolls,7.56,15.84,12,190.07999999999998,90.72,99.36000000000001,0.5227272727272728
"2025-01-18",2025,1,1,January,85,Neo Drone Toy,Dolls,14.12,28.87,9,259.83,127.08,132.75000000000003,0.5109109802563215
"2025-01-18",2025,1,1,January,86,Deluxe Stacking Blocks,Puzzles,4.59,8.36,1,8.36,4.59,3.7699999999999996,0.45095693779904306
"2025-01-18",2025,1,1,January,87,Glow Princess Doll,Plush,3.73,5.33,12,63.96,44.76,19.200000000000003,0.300187617260788
"2025-01-18",2025,1,1,January,88,Pro Farm Set,Plush,9.99,21.11,1,21.11,9.99,11.12,0.5267645665561345
"2025-01-18",2025,1,1,January,89,Neo Art Kit,Building Blocks,10.41,17.05,3,51.150000000000006,31.23,19.92,0.3894428152492668
"2025-01-18",2025,1,1,January,91,Adventure Science Lab #91,Educational,12.03,25.31,4,101.24,48.12,53.12,0.5246937969182142
"2025-01-18",2025,1,1,January,92,Pro Board Game,Educational,10.63,21.4,5,107.0,53.150000000000006,53.84999999999999,0.5032710280373831
"2025-01-18",2025,1,1,January,93,Eco Train Set,Pretend Play,6.21,9.24,27,249.48000000000005,167.67000000000002,81.81,0.3279220779220779
"2025-01-18",2025,1,1,January,94,Rainbow Princess Doll,Card Games,10.25,21.67,3,65.01,30.75,34.260000000000005,0.5269958467928011
"2025-01-18",2025,1,1,January,95,Ocean Action Hero,Action Figures,10.6,14.36,14,201.04000000000002,148.4,52.63999999999999,0.26183844011142055
"2025-01-18",2025,1,1,January,96,Mini Card Deck,Building Blocks,6.09,9.05,16,144.8,97.44000000000001,47.360000000000014,0.32707182320441996
"2025-01-18",2025,1,1,January,97,City Board Game,STEM Kits,25.18,47.95,3,143.85000000000002,75.53999999999999,68.31,0.47486965589155367
"2025-01-18",2025,1,1,January,98,Galaxy Princess Doll #98,Board Games,11.71,18.04,7,126.28,81.97,44.30999999999999,0.3508869179600886
"2025-01-18",2025,1,1,January,99,Galaxy Train Set,Arts & Crafts,5.28,8.59,15,128.85,79.2,49.65,0.3853317811408615
"2025-01-18",2025,1,1,January,100,Ocean Card Deck,Puzzles,13.91,27.6,14,386.4000000000001,194.73999999999998,191.66,0.4960144927536231
"2025-01-18",2025,1,1,January,101,City Builder Set,Outdoor Play,15.33,29.26,4,117.04,61.32,55.720000000000006,0.4760765550239235
"2025-01-18",2025,1,1,January,102,Mega Puzzle Pack,Outdoor Play,11.33,20.77,3,62.31,33.99,28.32,0.4545016851227732
"2025-01-18",2025,1,1,January,103,Mega Plush Bear,Toy Vehicles,7.89,12.43,13,161.58999999999997,102.57,59.019999999999996,0.36524537409493163
"2025-01-18",2025,1,1,January,104,Adventure Train Set,Board Games,5.96,9.28,14,129.92,83.44,46.47999999999999,0.35775862068965514
"2025-01-18",2025,1,1,January,105,Rainbow Science Lab #105,STEM Kits,8.65,18.24,9,164.16,77.85000000000001,86.30999999999999,0.5257675438596491
"2025-01-18",2025,1,1,January,106,City Drone Toy,Toy Vehicles,10.89,20.54,6,123.23999999999998,65.34,57.89999999999999,0.4698149951314508
"2025-01-18",2025,1,1,January,107,Deluxe Princess Doll,Toy Vehicles,9.09,16.73,8,133.84,72.72,61.120000000000005,0.45666467423789603
"2025-01-18",2025,1,1,January,108,Adventure Robot,Baby & Toddler,20.07,35.5,2,71.0,40.14,30.86,0.43464788732394366
"2025-01-18",2025,1,1,January,109,Rainbow Puzzle Pack,Action Figures,12.73,20.22,3,60.66,38.19,22.469999999999995,0.37042532146389706
"2025-01-18",2025,1,1,January,110,Glow Explorer Kit,Toy Vehicles,5.63,7.72,5,38.6,28.15,10.45,0.27072538860103623
"2025-01-18",2025,1,1,January,111,Retro Builder Set,Baby & Toddler,5.01,10.77,17,183.09,85.16999999999999,97.92,0.5348189415041783
"2025-01-18",2025,1,1,January,112,Mini Puzzle Pack #112,Building Blocks,11.77,25.43,2,50.86,23.54,27.32,0.5371608336610303
"2025-01-18",2025,1,1,January,113,Galaxy Sticker Book,Dolls,7.98,10.88,8,87.04,63.84,23.200000000000003,0.2665441176470588
"2025-01-18",2025,1,1,January,114,Dino Puzzle Pack,Board Games,13.37,28.6,9,257.4,120.32999999999998,137.07000000000002,0.5325174825174827
"2025-01-18",2025,1,1,January,115,Magic Castle,Dolls,11.71,25.4,2,50.8,23.42,27.379999999999995,0.5389763779527559
"2025-01-18",2025,1,1,January,116,Galaxy Science Lab,Dolls,8.67,17.99,8,143.92,69.36,74.55999999999999,0.518065591995553
"2025-01-18",2025,1,1,January,117,Mega Castle,Arts & Crafts,5.66,11.74,5,58.7,28.3,30.400000000000002,0.5178875638841567
"2025-01-18",2025,1,1,January,118,Eco Art Kit,Baby & Toddler,3.92,6.35,15,95.24999999999999,58.8,36.449999999999996,0.3826771653543307
"2025-01-18",2025,1,1,January,119,Glow Music Toy #119,Puzzles,10.15,21.78,8,174.24,81.20000000000002,93.03999999999999,0.5339761248852157
"2025-01-18",2025,1,1,January,120,Glow Space Ship,Action Figures,4.55,8.83,3,26.490000000000002,13.649999999999999,12.84,0.4847112117780294
"2025-01-18",2025,1,1,January,121,Pro Board Game,Baby & Toddler,5.55,10.39,4,41.56,22.2,19.360000000000003,0.46583253128007707
"2025-01-18",2025,1,1,January,122,Mega Farm Set,Puzzles,9.82,21.52,5,107.6,49.1,58.5,0.5436802973977696
"2025-01-18",2025,1,1,January,123,Jungle Art Kit,Dolls,9.32,19.53,8,156.24,74.56,81.68,0.5227854582693292
"2025-01-18",2025,1,1,January,124,Ocean Castle,STEM Kits,4.81,9.52,13,123.76,62.52999999999999,61.230000000000004,0.4947478991596639
"2025-01-18",2025,1,1,January,125,Pro Art Kit,Outdoor Play,16.37,27.1,9,243.90000000000003,147.33,96.57,0.395940959409594
"2025-01-18",2025,1,1,January,126,Smart Farm Set #126,Action Figures,16.11,25.77,2,51.54,32.22,19.32,0.37485448195576254
"2025-01-18",2025,1,1,January,127,Adventure Princess Doll,Educational,11.98,25.0,11,275.0,131.78,143.22,0.5208
"2025-01-18",2025,1,1,January,128,Galaxy Stacking Blocks,Toy Vehicles,11.97,25.45,7,178.14999999999998,83.79,94.36,0.5296660117878194
"2025-01-18",2025,1,1,January,129,Retro Space Ship,Pretend Play,11.98,24.3,11,267.3,131.78,135.52,0.5069958847736625
"2025-01-18",2025,1,1,January,130,Mega Board Game,Action Figures,75.11,142.89,1,142.89,75.11,67.77999999999999,0.47435089929316254
"2025-01-18",2025,1,1,January,131,Neo Board Game,Puzzles,15.25,32.12,3,96.35999999999999,45.75,50.60999999999999,0.5252179327521793
"2025-01-18",2025,1,1,January,132,Mega Action Hero,Dolls,12.91,21.14,15,317.1,193.65000000000003,123.45000000000002,0.3893093661305582
"2025-01-18",2025,1,1,January,133,Galaxy Space Ship #133,Baby & Toddler,5.9,10.87,12,130.44,70.80000000000001,59.639999999999986,0.45722171113155463
"2025-01-18",2025,1,1,January,134,City Plush Bear,Baby & Toddler,7.92,10.93,3,32.79,23.759999999999998,9.03,0.2753888380603843
"2025-01-18",2025,1,1,January,135,Neo Science Lab,Pretend Play,32.24,51.38,6,308.28000000000003,193.44,114.84,0.3725184896847022
"2025-01-18",2025,1,1,January,136,Deluxe Music Toy,Toy Vehicles,3.23,5.98,3,17.94,9.69,8.250000000000002,0.45986622073578604
"2025-01-18",2025,1,1,January,137,City Card Deck,Action Figures,6.96,10.15,15,152.25,104.39999999999999,47.85000000000001,0.31428571428571433
"2025-01-18",2025,1,1,January,138,Galaxy Music Toy,STEM Kits,16.43,29.47,10,294.7,164.3,130.39999999999998,0.4424838819138106
"2025-01-18",2025,1,1,January,139,Rainbow Action Hero,Plush,6.09,11.45,5,57.25,30.45,26.799999999999997,0.468122270742358
"2025-01-18",2025,1,1,January,140,Mega Train Set #140,Educational,13.12,18.66,13,242.58,170.56,72.02000000000002,0.29689174705251886
"2025-01-18",2025,1,1,January,141,Dino Space Ship,Outdoor Play,9.25,16.74,9,150.65999999999997,83.25,67.40999999999998,0.44743130227001193
"2025-01-18",2025,1,1,January,142,Magic Card Deck,Pretend Play,6.31,11.94,7,83.58,44.169999999999995,39.41,0.47152428810720265
"2025-01-18",2025,1,1,January,143,Smart Music Toy,Board Games,2.96,6.0,17,102.0,50.31999999999999,51.68000000000001,0.5066666666666667
"2025-01-18",2025,1,1,January,144,Glow Action Hero,Pretend Play,10.0,15.8,12,189.60000000000002,120.0,69.60000000000001,0.3670886075949367
"2025-01-18",2025,1,1,January,145,Rocket Card Deck,Outdoor Play,5.84,8.01,22,176.22000000000003,128.48000000000002,47.739999999999995,0.2709113607990012
"2025-01-18",2025,1,1,January,146,Magic Train Set,Action Figures,8.47,18.37,15,275.55,127.05,148.50000000000003,0.5389221556886228
"2025-01-18",2025,1,1,January,147,Dino Sticker Book #147,STEM Kits,11.91,20.22,16,323.52000000000004,190.56,132.95999999999998,0.41097922848664675
"2025-01-18",2025,1,1,January,148,Ocean Explorer Kit,Educational,14.53,21.76,6,130.56,87.17999999999999,43.38000000000001,0.3322610294117648
"2025-01-18",2025,1,1,January,149,Smart Stacking Blocks,Card Games,6.95,12.63,8,101.04,55.6,45.440000000000005,0.44972288202692007
"2025-01-18",2025,1,1,January,150,Glow Princess Doll,Model Kits,6.3,12.33,15,184.95,94.5,90.45,0.489051094890511
"2025-01-18",2025,1,1,January,151,City Action Hero,Outdoor Play,4.51,9.75,11,107.25,49.61,57.640000000000015,0.5374358974358976
"2025-01-18",2025,1,1,January,152,Mini Art Kit,Educational,14.95,29.56,3,88.67999999999999,44.849999999999994,43.83,0.4942489851150203
"2025-01-18",2025,1,1,January,153,Pro Science Lab,Outdoor Play,29.0,49.49,3,148.47,87.0,61.470000000000006,0.4140230349565569
"2025-01-18",2025,1,1,January,154,Classic Robot #154,Board Games,15.92,24.84,10,248.4,159.2,89.2,0.35909822866344604
"2025-01-18",2025,1,1,January,155,Jungle Action Hero,Arts & Crafts,18.12,24.68,13,320.84,235.56,85.27999999999999,0.2658022690437601
"2025-01-18",2025,1,1,January,156,Ocean Music Toy,Plush,6.12,8.87,25,221.74999999999997,153.0,68.74999999999999,0.3100338218714769
"2025-01-18",2025,1,1,January,157,Rocket Drone Toy,STEM Kits,11.52,20.2,6,121.19999999999999,69.12,52.08,0.42970297029702975
"2025-01-18",2025,1,1,January,158,Pro Puzzle Pack,Pretend Play,13.82,19.81,11,217.90999999999997,152.02,65.88999999999999,0.30237253912165574
"2025-01-18",2025,1,1,January,159,Mega Music Toy,Action Figures,1.52,2.28,4,9.12,6.08,3.039999999999999,0.33333333333333326
"2025-01-18",2025,1,1,January,160,Glow Stacking Blocks,Arts & Crafts,5.14,8.83,12,105.96000000000001,61.67999999999999,44.28000000000001,0.41789354473386187
"2025-01-18",2025,1,1,January,161,Deluxe Card Deck #161,Card Games,22.15,41.86,6,251.16,132.89999999999998,118.26,0.470855231724797
"2025-01-18",2025,1,1,January,162,Mega Explorer Kit,Arts & Crafts,4.11,5.71,4,22.84,16.44,6.399999999999999,0.2802101576182136
"2025-01-18",2025,1,1,January,163,Ocean Stacking Blocks,Board Games,19.94,35.45,9,319.05000000000007,179.46,139.59,0.43751763046544423
"2025-01-18",2025,1,1,January,164,Ocean Action Hero,Educational,4.1,8.52,5,42.599999999999994,20.5,22.1,0.5187793427230047
"2025-01-18",2025,1,1,January,165,Retro Explorer Kit,Baby & Toddler,5.26,7.42,7,51.94,36.82,15.120000000000001,0.29110512129380056
"2025-01-18",2025,1,1,January,166,Jungle Explorer Kit,Puzzles,11.64,22.07,8,176.56,93.12,83.44,0.4725872224739465
"2025-01-18",2025,1,1,January,167,Pro Board Game,Toy Vehicles,9.38,20.16,5,100.80000000000001,46.900000000000006,53.89999999999999,0.5347222222222221
"2025-01-18",2025,1,1,January,168,Pro Board Game #168,Model Kits,7.3,13.43,14,188.01999999999998,102.19999999999999,85.82000000000001,0.45644080416976923
"2025-01-18",2025,1,1,January,169,Mini Train Set,Card Games,21.59,37.56,8,300.48,172.72,127.76000000000002,0.42518636847710334
"2025-01-18",2025,1,1,January,170,Adventure Space Ship,Arts & Crafts,4.57,8.29,9,74.60999999999999,41.13,33.47999999999999,0.44873341375150777
"2025-01-18",2025,1,1,January,171,Retro Princess Doll,Educational,8.3,17.99,14,251.85999999999996,116.19999999999999,135.65999999999997,0.5386325736520289
"2025-01-18",2025,1,1,January,172,Eco Art Kit,Board Games,12.47,26.43,6,158.57999999999998,74.82000000000001,83.75999999999999,0.5281876655315929
"2025-01-18",2025,1,1,January,173,Eco Science Lab,Pretend Play,10.53,14.85,15,222.74999999999997,157.95,64.80000000000001,0.290909090909091
"2025-01-18",2025,1,1,January,174,Dino Music Toy,Plush,6.41,10.39,5,51.95,32.05,19.900000000000002,0.38306063522617906
"2025-01-18",2025,1,1,January,175,Retro Explorer Kit #175,Educational,6.53,9.47,18,170.46,117.54,52.92,0.31045406546990495
"2025-01-18",2025,1,1,January,176,Deluxe Science Lab,Baby & Toddler,14.4,27.97,9,251.73,129.60000000000002,122.12999999999998,0.48516267429388626
"2025-01-18",2025,1,1,January,177,Rocket Sticker Book,Baby & Toddler,14.8,29.23,14,409.22,207.20000000000002,202.02,0.49367088607594933
"2025-01-18",2025,1,1,January,178,Neo Farm Set,Action Figures,10.69,21.73,5,108.65,53.45,55.2,0.5080533824206167
"2025-01-18",2025,1,1,January,179,Classic Castle,Model Kits,5.72,11.37,7,79.59,40.04,39.55,0.49692172383465255
"2025-01-18",2025,1,1,January,180,Rocket Music Toy,Outdoor Play,6.63,13.5,6,81.0,39.78,41.22,0.5088888888888888
"2025-01-19",2025,1,1,January,1,Classic Board Game,Building Blocks,11.86,23.39,1,23.39,11.86,11.530000000000001,0.49294570329200516
"2025-01-19",2025,1,1,January,2,Pro Puzzle Pack,Arts & Crafts,8.36,15.54,1,15.54,8.36,7.18,0.462033462033462
"2025-01-19",2025,1,1,January,3,Retro Princess Doll,Building Blocks,7.93,11.1,7,77.69999999999999,55.51,22.189999999999998,0.2855855855855856
"2025-01-19",2025,1,1,January,4,Deluxe Builder Set,Baby & Toddler,7.93,16.54,1,16.54,7.93,8.61,0.5205562273276905
"2025-01-19",2025,1,1,January,5,Smart Art Kit,Plush,21.51,29.41,7,205.87,150.57,55.29999999999999,0.268616116967018
"2025-01-19",2025,1,1,January,6,Retro Science Lab,Action Figures,13.76,29.92,10,299.20000000000005,137.6,161.60000000000002,0.5401069518716578
"2025-01-19",2025,1,1,January,7,Pro Explorer Kit #7,Baby & Toddler,6.97,10.49,19,199.31,132.43,66.88000000000001,0.3355576739752145
"2025-01-19",2025,1,1,January,8,Classic Racing Car,Toy Vehicles,12.16,18.31,6,109.86,72.96,36.89999999999999,0.33588203167667935
"2025-01-19",2025,1,1,January,9,Rainbow Board Game,Baby & Toddler,10.31,17.7,3,53.099999999999994,30.93,22.169999999999995,0.41751412429378526
"2025-01-19",2025,1,1,January,10,Smart Space Ship,Board Games,3.15,5.03,8,40.24,25.2,15.040000000000003,0.3737574552683897
"2025-01-19",2025,1,1,January,11,Mini Farm Set,Building Blocks,5.17,8.26,9,74.34,46.53,27.81,0.37409200968523
"2025-01-19",2025,1,1,January,12,Galaxy Castle,Building Blocks,10.73,17.83,8,142.64,85.84,56.79999999999998,0.3982052720134604
"2025-01-19",2025,1,1,January,13,Deluxe Explorer Kit,Toy Vehicles,20.21,30.71,13,399.23,262.73,136.5,0.34190817323347444
"2025-01-19",2025,1,1,January,14,Rocket Princess Doll #14,Building Blocks,7.97,14.24,5,71.2,39.85,31.35,0.44030898876404495
"2025-01-19",2025,1,1,January,15,Galaxy Sticker Book,Outdoor Play,6.69,12.49,3,37.47,20.07,17.4,0.46437149719775817
"2025-01-19",2025,1,1,January,16,Mini Robot,STEM Kits,9.59,14.34,6,86.03999999999999,57.54,28.5,0.3312412831241283
"2025-01-19",2025,1,1,January,17,Magic Princess Doll,Arts & Crafts,6.49,12.54,14,175.55999999999997,90.86000000000001,84.69999999999999,0.4824561403508772
"2025-01-19",2025,1,1,January,18,Mega Farm Set,Arts & Crafts,7.69,13.26,11,145.85999999999999,84.59,61.269999999999996,0.4200603318250377
"2025-01-19",2025,1,1,January,19,Ocean Castle,Toy Vehicles,8.96,12.36,6,74.16,53.760000000000005,20.39999999999999,0.2750809061488672
"2025-01-19",2025,1,1,January,20,Galaxy Castle,Puzzles,5.04,10.7,8,85.60000000000001,40.32,45.279999999999994,0.5289719626168223
"2025-01-19",2025,1,1,January,21,Adventure Princess Doll #21,STEM Kits,14.19,22.92,9,206.28,127.71,78.57000000000002,0.380890052356021
"2025-01-19",2025,1,1,January,22,Retro Art Kit,Puzzles,4.61,8.26,11,90.86,50.71,40.14999999999999,0.44188861985472144
"2025-01-19",2025,1,1,January,23,Ocean Farm Set,Puzzles,4.35,9.46,8,75.68,34.8,40.88000000000001,0.5401691331923891
"2025-01-19",2025,1,1,January,24,Retro Art Kit,Toy Vehicles,10.06,20.21,10,202.10000000000002,100.6,101.5,0.5022266204849084
"2025-01-19",2025,1,1,January,25,Deluxe Art Kit,Educational,13.55,19.31,5,96.54999999999998,67.75,28.79999999999999,0.2982910409114448
"2025-01-19",2025,1,1,January,26,Rainbow Farm Set,Dolls,9.92,15.04,14,210.55999999999995,138.88,71.67999999999998,0.3404255319148936
"2025-01-19",2025,1,1,January,28,Smart Drone Toy #28,Educational,7.65,12.09,15,181.35000000000002,114.75,66.6,0.3672456575682381
"2025-01-19",2025,1,1,January,29,Ocean Puzzle Pack,Pretend Play,7.01,11.14,7,77.98,49.06999999999999,28.910000000000007,0.3707360861759426
"2025-01-19",2025,1,1,January,30,Eco Art Kit,Toy Vehicles,16.14,29.23,6,175.38,96.84,78.53999999999999,0.4478275744098529
"2025-01-19",2025,1,1,January,32,Galaxy Art Kit,Pretend Play,7.3,15.98,4,63.92,29.2,34.72,0.5431789737171464
"2025-01-19",2025,1,1,January,33,City Drone Toy,Board Games,6.22,8.43,3,25.29,18.66,6.63,0.26215895610913403
"2025-01-19",2025,1,1,January,34,Deluxe Plush Bear,Plush,12.63,25.8,4,103.2,50.52,52.68,0.5104651162790698
"2025-01-19",2025,1,1,January,35,Glow Music Toy #35,Board Games,15.91,31.91,13,414.83000000000004,206.82999999999998,208.0,0.5014102162331557
"2025-01-19",2025,1,1,January,36,Rocket Farm Set,Plush,15.06,21.28,7,148.96,105.42,43.540000000000006,0.29229323308270677
"2025-01-19",2025,1,1,January,37,City Board Game,Card Games,5.69,11.86,5,59.3,28.450000000000003,30.849999999999994,0.5202360876897133
"2025-01-19",2025,1,1,January,38,Mega Card Deck,Action Figures,7.61,14.31,15,214.65,114.15,100.50000000000001,0.4682040531097135
"2025-01-19",2025,1,1,January,39,Rainbow Plush Bear,Toy Vehicles,6.93,11.19,6,67.14,41.58,25.559999999999995,0.3806970509383377
