"Store_ID","Store_Name","Store_City","Store_Location","Product_ID","Product_Name","Product_Category","Stock_On_Hand","Units_Sold","Revenue","COGS","Gross_Profit","Stock_to_Sales_Ratio"
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,110,Glow Explorer Kit,Toy Vehicles,26,61,470.92,343.42999999999995,127.48999999999998,0.4262
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,111,Retro Builder Set,Baby & Toddler,1,56,603.1199999999999,280.55999999999995,322.55999999999995,0.0179
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,112,Mini Puzzle Pack #112,Building Blocks,24,39,991.77,459.0300000000001,532.74,0.6154
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,113,Galaxy Sticker Book,Dolls,28,35,380.7999999999999,279.3,101.50000000000003,0.8000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,115,Magic Castle,Dolls,26,31,787.3999999999997,363.01000000000005,424.38999999999993,0.8387
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,116,Galaxy Science Lab,Dolls,29,42,755.5800000000002,364.14,391.4399999999999,0.6905
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,117,Mega Castle,Arts & Crafts,33,48,563.5200000000001,271.68,291.8400000000001,0.6875
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,118,Eco Art Kit,Baby & Toddler,29,44,279.4,172.47999999999996,106.92,0.6591
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,119,Glow Music Toy #119,Puzzles,32,39,849.4199999999997,395.85,453.56999999999994,0.8205
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,121,Pro Board Game,Baby & Toddler,24,35,363.65000000000003,194.24999999999997,169.40000000000006,0.6857
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,125,Pro Art Kit,Outdoor Play,1,57,1544.7,933.0900000000001,611.61,0.0175
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,126,Smart Farm Set #126,Action Figures,24,49,1262.7299999999998,789.3900000000001,473.34000000000015,0.4898
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,127,Adventure Princess Doll,Educational,18,42,1050.0,503.1600000000001,546.8399999999999,0.4286
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,128,Galaxy Stacking Blocks,Toy Vehicles,0,38,967.1000000000003,454.86000000000024,512.24,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,129,Retro Space Ship,Pretend Play,20,29,704.7,347.41999999999996,357.28,0.6897
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,131,Neo Board Game,Puzzles,29,35,1124.1999999999998,533.75,590.45,0.8286
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,132,Mega Action Hero,Dolls,0,34,718.76,438.9400000000001,279.81999999999994,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,133,Galaxy Space Ship #133,Baby & Toddler,0,52,565.24,306.8,258.43999999999994,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,135,Neo Science Lab,Pretend Play,4,21,1078.9800000000002,677.0400000000001,401.93999999999994,0.1905
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,136,Deluxe Music Toy,Toy Vehicles,35,30,179.4,96.9,82.50000000000001,1.1667
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,137,City Card Deck,Action Figures,30,40,406.0,278.4,127.6,0.7500
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,138,Galaxy Music Toy,STEM Kits,16,52,1532.4400000000005,854.3600000000001,678.0799999999999,0.3077
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,139,Rainbow Action Hero,Plush,38,54,618.3000000000001,328.85999999999996,289.44,0.7037
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,140,Mega Train Set #140,Educational,28,44,821.0400000000001,577.2800000000001,243.76000000000005,0.6364
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,141,Dino Space Ship,Outdoor Play,21,46,770.0400000000001,425.5,344.53999999999985,0.4565
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,143,Smart Music Toy,Board Games,32,34,204.0,100.63999999999996,103.36000000000004,0.9412
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,144,Glow Action Hero,Pretend Play,0,50,790.0000000000002,500.0,290.00000000000006,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,145,Rocket Card Deck,Outdoor Play,31,73,584.7299999999999,426.32000000000005,158.41,0.4247
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,146,Magic Train Set,Action Figures,0,44,808.2800000000001,372.68000000000006,435.6,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,147,Dino Sticker Book #147,STEM Kits,24,24,485.28,285.84,199.44000000000003,1.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,148,Ocean Explorer Kit,Educational,17,28,609.2799999999999,406.8399999999998,202.44,0.6071
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,149,Smart Stacking Blocks,Card Games,28,54,682.0199999999999,375.29999999999995,306.72,0.5185
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,150,Glow Princess Doll,Model Kits,23,40,493.20000000000005,251.99999999999997,241.20000000000002,0.5750
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,151,City Action Hero,Outdoor Play,1,52,507.0,234.52000000000004,272.48,0.0192
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,152,Mini Art Kit,Educational,30,39,1152.8399999999995,583.0499999999998,569.7900000000001,0.7692
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,153,Pro Science Lab,Outdoor Play,3,22,1088.78,638.0,450.78000000000014,0.1364
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,155,Jungle Action Hero,Arts & Crafts,0,47,1159.9599999999996,851.6400000000001,308.32,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,156,Ocean Music Toy,Plush,35,44,390.2800000000001,269.28000000000003,120.99999999999999,0.7955
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,159,Mega Music Toy,Action Figures,46,50,114.00000000000001,76.00000000000001,37.99999999999997,0.9200
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,160,Glow Stacking Blocks,Arts & Crafts,28,60,529.8,308.3999999999999,221.39999999999998,0.4667
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,161,Deluxe Card Deck #161,Card Games,10,38,1590.6799999999998,841.6999999999997,748.98,0.2632
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,163,Ocean Stacking Blocks,Board Games,13,37,1311.65,737.7800000000002,573.8699999999999,0.3514
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,164,Ocean Action Hero,Educational,24,32,272.64000000000004,131.19999999999996,141.44,0.7500
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,165,Retro Explorer Kit,Baby & Toddler,26,56,415.51999999999987,294.55999999999995,120.96000000000001,0.4643
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,167,Pro Board Game,Toy Vehicles,0,56,1128.9600000000003,525.2799999999999,603.68,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,170,Adventure Space Ship,Arts & Crafts,1,86,712.9399999999997,393.0199999999998,319.91999999999985,0.0116
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,171,Retro Princess Doll,Educational,28,39,701.6100000000001,323.70000000000005,377.9099999999999,0.7179
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,172,Eco Art Kit,Board Games,27,44,1162.9199999999998,548.6800000000002,614.2400000000001,0.6136
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,173,Eco Science Lab,Pretend Play,32,39,579.15,410.66999999999996,168.48,0.8205
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,175,Retro Explorer Kit #175,Educational,26,52,492.4400000000003,339.55999999999983,152.87999999999997,0.5000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,176,Deluxe Science Lab,Baby & Toddler,0,47,1314.5900000000004,676.8000000000002,637.79,0.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,178,Neo Farm Set,Action Figures,20,40,869.2,427.59999999999997,441.6000000000001,0.5000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,179,Classic Castle,Model Kits,37,37,420.6900000000001,211.64,209.04999999999998,1.0000
24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,180,Rocket Music Toy,Outdoor Play,33,42,567.0,278.46,288.54,0.7857
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,1,Classic Board Game,Building Blocks,24,29,678.3099999999998,343.94000000000005,334.3699999999999,0.8276
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,3,Retro Princess Doll,Building Blocks,26,22,244.2,174.45999999999998,69.74,1.1818
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,6,Retro Science Lab,Action Figures,19,30,897.6000000000001,412.7999999999999,484.80000000000007,0.6333
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,7,Pro Explorer Kit #7,Baby & Toddler,38,34,356.65999999999997,236.98,119.68,1.1176
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,8,Classic Racing Car,Toy Vehicles,19,41,750.7099999999998,498.56000000000006,252.14999999999998,0.4634
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,9,Rainbow Board Game,Baby & Toddler,27,33,584.0999999999999,340.23,243.86999999999992,0.8182
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,11,Mini Farm Set,Building Blocks,27,36,297.35999999999996,186.12,111.23999999999998,0.7500
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,12,Galaxy Castle,Building Blocks,22,28,499.2399999999999,300.43999999999994,198.79999999999993,0.7857
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,14,Rocket Princess Doll #14,Building Blocks,24,16,227.84,127.52,100.32000000000001,1.5000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,17,Magic Princess Doll,Arts & Crafts,44,54,677.1600000000001,350.46,326.69999999999993,0.8148
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,18,Mega Farm Set,Arts & Crafts,28,38,503.88,292.21999999999997,211.65999999999997,0.7368
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,20,Galaxy Castle,Puzzles,26,25,267.49999999999994,126.00000000000001,141.49999999999997,1.0400
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,21,Adventure Princess Doll #21,STEM Kits,22,30,687.6000000000001,425.7,261.90000000000003,0.7333
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,22,Retro Art Kit,Puzzles,36,31,256.06,142.91000000000003,113.15,1.1613
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,24,Retro Art Kit,Toy Vehicles,15,26,525.46,261.56,263.90000000000003,0.5769
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,26,Rainbow Farm Set,Dolls,24,44,661.76,436.4800000000001,225.28,0.5455
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,27,Mini Science Lab,Toy Vehicles,31,18,256.14,152.46,103.67999999999999,1.7222
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,28,Smart Drone Toy #28,Educational,26,37,447.33,283.05,164.27999999999994,0.7027
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,29,Ocean Puzzle Pack,Pretend Play,27,34,378.75999999999993,238.33999999999997,140.42000000000002,0.7941
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,32,Galaxy Art Kit,Pretend Play,21,25,399.49999999999994,182.5,217.00000000000006,0.8400
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,34,Deluxe Plush Bear,Plush,23,13,335.40000000000003,164.19,171.21,1.7692
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,36,Rocket Farm Set,Plush,27,25,532.0,376.5,155.5,1.0800
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,37,City Board Game,Card Games,33,15,177.9,85.35,92.55,2.2000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,38,Mega Card Deck,Action Figures,14,48,686.88,365.28000000000014,321.5999999999999,0.2917
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,39,Rainbow Plush Bear,Toy Vehicles,27,18,201.42,124.73999999999998,76.68,1.5000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,40,Dino Racing Car,Outdoor Play,22,31,411.06000000000006,252.65000000000003,158.40999999999997,0.7097
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,43,City Action Hero,Outdoor Play,24,38,835.2400000000001,418.37999999999994,416.86,0.6316
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,44,Eco Castle,STEM Kits,40,35,404.95,221.55000000000004,183.39999999999998,1.1429
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,45,Retro Stacking Blocks,Puzzles,26,21,333.47999999999996,185.85,147.63000000000002,1.2381
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,46,Rainbow Drone Toy,Action Figures,8,28,1023.6800000000001,597.5199999999999,426.16000000000014,0.2857
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,47,Mega Castle,Action Figures,22,36,551.16,340.9200000000001,210.24000000000007,0.6111
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,48,Pro Robot,Outdoor Play,26,22,300.3,168.51999999999998,131.78,1.1818
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,49,Neo Princess Doll #49,Arts & Crafts,32,22,298.98,176.0,122.98,1.4545
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,51,Eco Drone Toy,Board Games,31,28,346.9200000000001,162.12,184.8,1.1071
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,52,Adventure Stacking Blocks,Puzzles,29,33,460.3499999999999,226.04999999999995,234.29999999999995,0.8788
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,53,Smart Card Deck,Baby & Toddler,25,26,789.1,388.17999999999995,400.9200000000001,0.9615
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,54,Magic Farm Set,STEM Kits,21,24,391.44,259.44,131.99999999999997,0.8750
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,56,Mega Art Kit #56,Card Games,22,28,909.44,430.63999999999993,478.79999999999984,0.7857
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,58,Neo Card Deck,Action Figures,17,21,271.32,158.34000000000003,112.98,0.8095
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,59,Neo Art Kit,Arts & Crafts,23,43,619.1999999999999,456.6600000000001,162.54000000000005,0.5349
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,60,Mini Robot,Action Figures,19,33,613.47,343.85999999999996,269.60999999999996,0.5758
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,61,Mini Robot,Arts & Crafts,30,41,246.41,169.73999999999995,76.66999999999999,0.7317
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,62,Mini Stacking Blocks,Educational,24,31,363.3200000000001,221.95999999999995,141.36000000000004,0.7742
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,63,Adventure Drone Toy #63,Arts & Crafts,31,28,414.12,231.28,182.84,1.1071
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,64,Retro Puzzle Pack,STEM Kits,22,11,241.44999999999996,123.96999999999997,117.47999999999999,2.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,65,Pro Drone Toy,Model Kits,20,27,608.85,280.80000000000007,328.05,0.7407
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,66,Smart Plush Bear,Baby & Toddler,26,23,311.41999999999996,199.17999999999998,112.23999999999998,1.1304
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,67,Dino Castle,Building Blocks,34,35,175.0,109.9,65.1,0.9714
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,68,Dino Explorer Kit,Baby & Toddler,24,40,491.19999999999993,355.6,135.59999999999997,0.6000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,69,Mega Robot,Dolls,23,46,598.0,429.18,168.82,0.5000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,70,Rainbow Plush Bear #70,Pretend Play,6,25,1387.75,874.5,513.25,0.2400
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,72,Eco Music Toy,Card Games,26,21,395.01,223.65000000000003,171.35999999999996,1.2381
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,73,Adventure Explorer Kit,Puzzles,14,24,630.24,406.08000000000004,224.16000000000003,0.5833
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,76,Mini Art Kit,Action Figures,28,24,180.72,100.08,80.64,1.1667
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,78,Smart Farm Set,Model Kits,31,29,354.96000000000004,191.69000000000005,163.26999999999998,1.0690
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,80,Rocket Board Game,Action Figures,25,25,351.0,234.24999999999997,116.75000000000003,1.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,81,Magic Music Toy,Card Games,38,27,315.36000000000007,146.87999999999997,168.47999999999993,1.4074
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,83,Smart Robot,Outdoor Play,35,46,576.8399999999999,270.02000000000004,306.81999999999994,0.7609
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,84,Rainbow Robot #84,Dolls,28,42,665.28,317.52000000000004,347.76,0.6667
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,85,Neo Drone Toy,Dolls,19,25,721.75,353.00000000000006,368.75000000000006,0.7600
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,86,Deluxe Stacking Blocks,Puzzles,31,32,267.52,146.88,120.63999999999999,0.9688
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,89,Neo Art Kit,Building Blocks,17,29,494.45000000000016,301.88999999999993,192.56000000000003,0.5862
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,90,Mini Music Toy,Dolls,24,23,525.3199999999998,319.01,206.31,1.0435
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,91,Adventure Science Lab #91,Educational,16,14,354.34,168.42,185.92,1.1429
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,92,Pro Board Game,Educational,23,45,962.9999999999998,478.3499999999999,484.65,0.5111
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,93,Eco Train Set,Pretend Play,30,31,286.44000000000005,192.51000000000002,93.93000000000002,0.9677
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,94,Rainbow Princess Doll,Card Games,37,49,1061.83,502.25,559.5800000000002,0.7551
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,95,Ocean Action Hero,Action Figures,20,35,502.6,371.00000000000006,131.6,0.5714
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,96,Mini Card Deck,Building Blocks,25,28,253.39999999999998,170.52,82.88000000000002,0.8929
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,99,Galaxy Train Set,Arts & Crafts,24,47,403.7299999999999,248.16000000000003,155.57000000000002,0.5106
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,102,Mega Puzzle Pack,Outdoor Play,26,26,540.02,294.58,245.43999999999997,1.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,103,Mega Plush Bear,Toy Vehicles,26,38,472.3400000000001,299.81999999999994,172.52000000000004,0.6842
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,107,Deluxe Princess Doll,Toy Vehicles,30,24,401.52,218.16000000000003,183.36,1.2500
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,109,Rainbow Puzzle Pack,Action Figures,22,40,808.8,509.2,299.59999999999997,0.5500
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,110,Glow Explorer Kit,Toy Vehicles,34,31,239.32,174.53,64.78999999999999,1.0968
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,111,Retro Builder Set,Baby & Toddler,27,16,172.32,80.16,92.16,1.6875
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,112,Mini Puzzle Pack #112,Building Blocks,25,37,940.9099999999999,435.49,505.4200000000001,0.6757
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,113,Galaxy Sticker Book,Dolls,24,27,293.76,215.45999999999998,78.30000000000001,0.8889
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,118,Eco Art Kit,Baby & Toddler,36,39,247.64999999999995,152.88000000000002,94.77,0.9231
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,119,Glow Music Toy #119,Puzzles,27,21,457.3799999999999,213.15000000000003,244.22999999999996,1.2857
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,120,Glow Space Ship,Action Figures,27,40,353.20000000000005,181.99999999999997,171.20000000000002,0.6750
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,121,Pro Board Game,Baby & Toddler,19,59,613.0099999999999,327.45,285.56,0.3220
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,122,Mega Farm Set,Puzzles,20,29,624.0799999999999,284.78,339.2999999999999,0.6897
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,123,Jungle Art Kit,Dolls,26,7,136.71,65.24000000000001,71.47,3.7143
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,124,Ocean Castle,STEM Kits,27,19,180.87999999999997,91.38999999999999,89.49,1.4211
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,125,Pro Art Kit,Outdoor Play,17,29,785.9000000000002,474.7300000000001,311.1700000000001,0.5862
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,126,Smart Farm Set #126,Action Figures,20,31,798.8699999999999,499.4100000000001,299.46000000000004,0.6452
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,127,Adventure Princess Doll,Educational,24,13,325.0,155.74,169.26,1.8462
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,128,Galaxy Stacking Blocks,Toy Vehicles,24,29,738.0500000000001,347.1300000000001,390.92,0.8276
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,129,Retro Space Ship,Pretend Play,21,26,631.8000000000001,311.48,320.32000000000005,0.8077
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,130,Mega Board Game,Action Figures,2,19,2714.909999999999,1427.0899999999997,1287.8199999999997,0.1053
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,131,Neo Board Game,Puzzles,14,37,1188.4399999999996,564.25,624.19,0.3784
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,132,Mega Action Hero,Dolls,24,25,528.5,322.75000000000006,205.75000000000003,0.9600
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,133,Galaxy Space Ship #133,Baby & Toddler,30,30,326.1,177.00000000000003,149.09999999999997,1.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,134,City Plush Bear,Baby & Toddler,26,28,306.04,221.76000000000002,84.28,0.9286
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,135,Neo Science Lab,Pretend Play,6,23,1181.7400000000002,741.5200000000001,440.21999999999997,0.2609
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,136,Deluxe Music Toy,Toy Vehicles,30,42,251.16000000000003,135.65999999999997,115.50000000000001,0.7143
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,137,City Card Deck,Action Figures,25,27,274.05,187.92,86.13,0.9259
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,138,Galaxy Music Toy,STEM Kits,13,28,825.16,460.0400000000001,365.11999999999995,0.4643
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,139,Rainbow Action Hero,Plush,31,55,629.7500000000001,334.94999999999993,294.7999999999999,0.5636
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,140,Mega Train Set #140,Educational,24,15,279.90000000000003,196.8,83.10000000000002,1.6000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,141,Dino Space Ship,Outdoor Play,30,56,937.44,518.0,419.4399999999998,0.5357
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,143,Smart Music Toy,Board Games,26,29,174.0,85.83999999999999,88.16000000000001,0.8966
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,144,Glow Action Hero,Pretend Play,26,38,600.4000000000001,380.0,220.40000000000003,0.6842
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,145,Rocket Card Deck,Outdoor Play,36,21,168.21,122.64000000000001,45.57000000000001,1.7143
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,146,Magic Train Set,Action Figures,28,25,459.25,211.75000000000003,247.50000000000006,1.1200
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,148,Ocean Explorer Kit,Educational,10,26,565.76,377.77999999999986,187.98000000000002,0.3846
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,151,City Action Hero,Outdoor Play,35,42,409.5,189.42,220.08,0.8333
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,153,Pro Science Lab,Outdoor Play,4,20,989.8000000000001,580.0,409.8000000000001,0.2000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,154,Classic Robot #154,Board Games,13,40,993.6,636.8,356.7999999999999,0.3250
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,156,Ocean Music Toy,Plush,30,30,266.0999999999999,183.6,82.49999999999999,1.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,157,Rocket Drone Toy,STEM Kits,22,22,444.3999999999999,253.44,190.95999999999998,1.0000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,159,Mega Music Toy,Action Figures,38,24,54.72000000000001,36.48,18.239999999999995,1.5833
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,160,Glow Stacking Blocks,Arts & Crafts,23,55,485.6500000000001,282.69999999999993,202.94999999999996,0.4182
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,161,Deluxe Card Deck #161,Card Games,20,7,293.02000000000004,155.05,137.97000000000003,2.8571
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,162,Mega Explorer Kit,Arts & Crafts,29,37,211.26999999999998,152.07,59.199999999999996,0.7838
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,163,Ocean Stacking Blocks,Board Games,13,26,921.7000000000003,518.44,403.26000000000005,0.5000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,165,Retro Explorer Kit,Baby & Toddler,32,40,296.8,210.39999999999995,86.39999999999999,0.8000
25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,166,Jungle Explorer Kit,Puzzles,21,23,507.6099999999999,267.72,239.89,0.9130
